X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-10380388.3444,5611297.8002,0037XX 18TH AVE S,MP202157663         ,3     ,2021/03/20 00:00:00+00,1015,2021/03/19 00:00:00+00,2021/03/20 10:15:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/21 00:00:00+00,12276,-93.24861,44.93502,-10380388.3444,5611297.8002,Powderhorn Park,2021/03/21 00:00:00+00,2022/03/17 09:10:32+00,14219
-10380818.8523,5613811.7104,0028XX BLOOMINGTON AVE,MP202157771         ,3     ,2021/03/20 00:00:00+00,1329,2021/03/19 00:00:00+00,2021/03/20 13:29:00+00,2230,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/21 00:00:00+00,16442,-93.25248,44.951,-10380818.8523,5613811.7104,Midtown Phillips,2021/03/21 00:00:00+00,2022/03/17 09:10:32+00,14224
-10386859.0569,5628583.5332,0049XX NEWTON AVE N,MP202157903         ,4     ,2021/03/20 00:00:00+00,1753,2021/03/20 00:00:00+00,2021/03/20 17:53:00+00,1727,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/21 00:00:00+00,10190,-93.30674,45.04484,-10386859.0569,5628583.5332,Shingle Creek,2021/03/21 00:00:00+00,2022/03/17 09:10:32+00,14229
-10387308.3741,5622896.6434,0028XX RUSSELL AVE N,MP202157944         ,4     ,2021/03/20 00:00:00+00,1808,2021/03/20 00:00:00+00,2021/03/20 18:08:00+00,1750,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/21 00:00:00+00,19832,-93.31077,45.00873,-10387308.3741,5622896.6434,Jordan,2021/03/21 00:00:00+00,2022/03/17 09:10:32+00,14231
-10381936.1888,5609885.2143,0042XX CHICAGO AVE,MP202157952         ,3     ,2021/03/20 00:00:00+00,1802,2021/03/17 00:00:00+00,2021/03/20 18:02:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/21 00:00:00+00,12357,-93.26251,44.92603,-10381936.1888,5609885.2143,Regina,2021/03/21 00:00:00+00,2022/03/17 09:10:32+00,14232
-10378316.5293,5613277.5448,0030XX 29TH AVE S,MP202157995         ,3     ,2021/03/19 00:00:00+00,1700,2021/03/19 00:00:00+00,2021/03/19 17:00:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/21 00:00:00+00,11256,-93.23,44.94761,-10378316.5293,5613277.5448,Longfellow,2021/03/21 00:00:00+00,2022/03/17 09:10:32+00,14234
-10387878.9202,5621839.6497,0022XX VINCENT AVE N,MP202158050         ,4     ,2021/03/20 00:00:00+00,1949,2021/03/18 00:00:00+00,2021/03/20 19:49:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/21 00:00:00+00,,-93.3159,45.00202,-10387878.9202,5621839.6497,Willard - Hay,2021/03/21 00:00:00+00,2022/03/26 07:00:59+00,14236
-10382502.8058,5611872.176,0035XX PORTLAND AVE,MP202158503         ,3     ,2021/03/21 00:00:00+00,947,2021/03/21 00:00:00+00,2021/03/21 09:47:00+00,947,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/22 00:00:00+00,19956,-93.2676,44.93867,-10382502.8058,5611872.176,Central,2021/03/22 00:00:00+00,2022/03/17 09:10:32+00,14243
-10382821.8924,5617870.2974,0006XX MARQUETTE AVE,MP202158514         ,1     ,2021/03/22 00:00:00+00,746,2021/03/20 00:00:00+00,2021/03/22 07:46:00+00,1,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/22 00:00:00+00,18611,-93.27047,44.9768,-10382821.8924,5617870.2974,Downtown West,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14244
-10381551.4836,5620652.6886,0005XX 4TH ST NE,MP202158558         ,2     ,2021/03/21 00:00:00+00,1140,2021/03/21 00:00:00+00,2021/03/21 11:40:00+00,500,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/21 00:00:00+00,18005,-93.25906,44.99448,-10381551.4836,5620652.6886,St. Anthony West,2021/03/21 00:00:00+00,2022/03/17 09:10:32+00,14246
-10375419.0017,5612185.1799,0033XX WEST RIVER PKWY S,MP202158669         ,3     ,2021/03/21 00:00:00+00,1609,2021/03/21 00:00:00+00,2021/03/21 16:09:00+00,1445,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/22 00:00:00+00,21428,-93.20397,44.94066,-10375419.0017,5612185.1799,Howe,2021/03/22 00:00:00+00,2022/03/17 09:10:32+00,14253
-10387104.3906,5610341.5577,0041XX WEST LAKE HARRIET PKWY,MP202158735         ,5     ,2021/03/21 00:00:00+00,1736,2021/03/21 00:00:00+00,2021/03/21 17:36:00+00,1736,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/22 00:00:00+00,14391,-93.30894,44.92894,-10387104.3906,5610341.5577,Linden Hills,2021/03/22 00:00:00+00,2022/03/17 09:10:32+00,14255
-10377685.3132,5606493.2523,0054XX 33RD AVE S,MP202159149         ,3     ,2021/03/22 00:00:00+00,817,2021/03/21 00:00:00+00,2021/03/22 08:17:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/23 00:00:00+00,18527,-93.22433,44.90446,-10377685.3132,5606493.2523,Wenonah,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14264
-10382792.4011,5615234.4577,0022XX 4TH AVE S,MP202159191         ,5     ,2021/03/22 00:00:00+00,900,2021/03/19 00:00:00+00,2021/03/22 09:00:00+00,1700,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/23 00:00:00+00,21237,-93.27021,44.96005,-10382792.4011,5615234.4577,Whittier,2021/03/24 00:00:00+00,2022/03/17 09:10:32+00,14267
-10379865.0461,5617738.1454,0002XX 20TH AVE S,MP202159221         ,1     ,2021/03/22 00:00:00+00,1145,2021/03/22 00:00:00+00,2021/03/22 11:45:00+00,1045,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/23 00:00:00+00,,-93.24391,44.97596,-10379865.0461,5617738.1454,University of Minnesota,2021/03/23 00:00:00+00,2022/03/26 07:00:59+00,14271
-10380675.5453,5614101.7553,0027XX 16TH AVE S,MP202159247         ,3     ,2021/03/22 00:00:00+00,1141,2021/03/21 00:00:00+00,2021/03/22 11:41:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/23 00:00:00+00,22832,-93.25119,44.95285,-10380675.5453,5614101.7553,East Phillips,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14272
-10381095.8683,5614666.6589,0025XX 14TH AVE S,MP202159284         ,3     ,2021/03/22 00:00:00+00,1304,2021/03/20 00:00:00+00,2021/03/22 13:04:00+00,1900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/23 00:00:00+00,,-93.25497,44.95644,-10381095.8683,5614666.6589,East Phillips,2021/03/23 00:00:00+00,2022/03/26 07:00:59+00,14276
-10383608.9178,5605103.0634,0001XX 59TH ST E,MP202159298         ,5     ,2021/03/22 00:00:00+00,1531,2021/03/22 00:00:00+00,2021/03/22 15:31:00+00,1145,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/23 00:00:00+00,15243,-93.27754,44.89561,-10383608.9178,5605103.0634,Windom,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14278
-10380610.1289,5616746.0541,0005XX 15TH AVE S,MP202159336         ,1     ,2021/03/22 00:00:00+00,1400,2021/03/22 00:00:00+00,2021/03/22 14:00:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/23 00:00:00+00,20266,-93.2506,44.96965,-10380610.1289,5616746.0541,Cedar Riverside,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14281
-10382733.0529,5618018.589,0005XX MARQUETTE AVE,MP202159404         ,1     ,2021/03/22 00:00:00+00,2129,2021/03/22 00:00:00+00,2021/03/22 21:29:00+00,650,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/23 00:00:00+00,17245,-93.26967,44.97774,-10382733.0529,5618018.589,Downtown West,2021/03/24 00:00:00+00,2022/03/17 09:10:32+00,14284
-10384608.019,5624861.107,0036XX 6TH ST N,MP202159485         ,4     ,2021/03/22 00:00:00+00,2232,2021/03/22 00:00:00+00,2021/03/22 22:32:00+00,1717,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/23 00:00:00+00,10128,-93.28652,45.0212,-10384608.019,5624861.107,McKinley,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14290
-10386464.4442,5624880.0347,0036XX LOGAN AVE N,MP202159536         ,4     ,2021/03/22 00:00:00+00,1814,2021/03/17 00:00:00+00,2021/03/22 18:14:00+00,1,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/23 00:00:00+00,10343,-93.30319,45.02132,-10386464.4442,5624880.0347,Folwell,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14293
-10386607.1858,5619757.2808,0010XX MORGAN AVE N,MP202159628         ,4     ,2021/03/22 00:00:00+00,1957,2021/03/22 00:00:00+00,2021/03/22 19:57:00+00,1930,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/23 00:00:00+00,19615,-93.30447,44.98879,-10386607.1858,5619757.2808,Near - North,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14296
-10387805.4491,5622755.1664,0027XX 27TH AVE N,MP202159747         ,4     ,2021/03/23 00:00:00+00,951,2021/03/22 00:00:00+00,2021/03/23 09:51:00+00,2120,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/25 00:00:00+00,21139,-93.31524,45.00783,-10387805.4491,5622755.1664,Jordan,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14297
-10380599.4845,5611440.4126,0016XX 37TH ST E,MP202159886         ,3     ,2021/03/23 00:00:00+00,619,2021/03/23 00:00:00+00,2021/03/23 06:19:00+00,553,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/23 00:00:00+00,,-93.25051,44.93592,-10380599.4845,5611440.4126,Powderhorn Park,2021/03/23 00:00:00+00,2022/03/26 07:00:59+00,14299
-10387307.541,5620901.207,0016XX RUSSELL AVE N,MP202159910         ,4     ,2021/03/23 00:00:00+00,749,2021/03/22 00:00:00+00,2021/03/23 07:49:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/23 00:00:00+00,20299,-93.31077,44.99605,-10387307.541,5620901.207,Willard - Hay,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14301
-10381518.2796,5614948.1988,0024XX 11TH AVE S,MP202159914         ,3     ,2021/03/23 00:00:00+00,814,2021/03/22 00:00:00+00,2021/03/23 08:14:00+00,1730,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/23 00:00:00+00,16697,-93.25876,44.95823,-10381518.2796,5614948.1988,Midtown Phillips,2021/03/23 00:00:00+00,2022/03/17 09:10:32+00,14302
-10385487.223,5614383.4718,0026XX EMERSON AVE S,MP202159947         ,5     ,2021/03/23 00:00:00+00,856,2021/03/20 00:00:00+00,2021/03/23 08:56:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/23 00:00:00+00,17316,-93.29441,44.95464,-10385487.223,5614383.4718,Lowry Hill East,2021/03/24 00:00:00+00,2022/03/17 09:10:32+00,14304
-10383082.2862,5612720.6148,0032XX 3RD AVE S,MP202159974         ,3     ,2021/03/23 00:00:00+00,955,2021/03/23 00:00:00+00,2021/03/23 09:55:00+00,950,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/24 00:00:00+00,11900,-93.27281,44.94406,-10383082.2862,5612720.6148,Central,2021/03/24 00:00:00+00,2022/03/17 09:10:32+00,14308
-10383094.1205,5617413.6465,0009XX MARQUETTE AVE,MP202160056         ,1     ,2021/03/23 00:00:00+00,1208,2021/03/23 00:00:00+00,2021/03/23 12:08:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/24 00:00:00+00,,-93.27292,44.9739,-10383094.1205,5617413.6465,Downtown West,2021/03/24 00:00:00+00,2022/03/26 07:00:59+00,14313
-10388030.94,5625459.4161,0038XX WASHBURN AVE N,MP202160116         ,4     ,2021/03/23 00:00:00+00,1200,2021/03/20 00:00:00+00,2021/03/23 12:00:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/24 00:00:00+00,10548,-93.31726,45.025,-10388030.94,5625459.4161,Victory,2021/03/24 00:00:00+00,2022/03/17 09:10:32+00,14319
-10380642.5105,5623736.1167,0025XX QUINCY ST NE,MP202160121         ,2     ,2021/03/23 00:00:00+00,1358,2021/03/22 00:00:00+00,2021/03/23 13:58:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/24 00:00:00+00,11102,-93.25089,45.01406,-10380642.5105,5623736.1167,Holland,2021/03/24 00:00:00+00,2022/03/17 09:10:32+00,14320
-10380249.5485,5622688.7254,0018XX CENTRAL AVE NE,MP202160144         ,2     ,2021/03/23 00:00:00+00,1433,2021/03/23 00:00:00+00,2021/03/23 14:33:00+00,1400,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/24 00:00:00+00,22479,-93.24736,45.00741,-10380249.5485,5622688.7254,Windom Park,2021/03/24 00:00:00+00,2022/03/17 09:10:32+00,14322
-10376453.7728,5607492.2084,0041XX 51ST ST E,MP202160174         ,3     ,2021/03/23 00:00:00+00,1606,2021/02/19 00:00:00+00,2021/03/23 16:06:00+00,900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/24 00:00:00+00,,-93.21327,44.91081,-10376453.7728,5607492.2084,Minnehaha,2021/03/24 00:00:00+00,2022/03/26 07:00:59+00,14325
-10384810.7241,5604741.2701,0060XX LYNDALE AVE S,MP202160188         ,5     ,2021/03/23 00:00:00+00,1550,2021/03/12 00:00:00+00,2021/03/23 15:50:00+00,100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/24 00:00:00+00,21972,-93.28834,44.89331,-10384810.7241,5604741.2701,Windom,2021/03/24 00:00:00+00,2022/03/17 09:10:32+00,14327
-10382669.715,5617779.2251,0006XX 2ND AVE S,MP202160215         ,1     ,2021/03/23 00:00:00+00,1800,2021/03/23 00:00:00+00,2021/03/23 18:00:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/24 00:00:00+00,17250,-93.2691,44.97622,-10382669.715,5617779.2251,Downtown West,2021/03/24 00:00:00+00,2022/03/17 09:10:32+00,14333
-10383995.6361,5621926.0493,0002XX 23RD AVE N,MP202160245         ,4     ,2021/03/23 00:00:00+00,1959,2021/03/09 00:00:00+00,2021/03/23 19:59:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/24 00:00:00+00,,-93.28101,45.00256,-10383995.6361,5621926.0493,Hawthorne,2021/03/24 00:00:00+00,2022/03/26 07:00:59+00,14335
-10386889.288,5624884.6594,0036XX OLIVER AVE N,MP202160324         ,4     ,2021/03/23 00:00:00+00,1953,2021/03/23 00:00:00+00,2021/03/23 19:53:00+00,1925,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/25 00:00:00+00,10347,-93.30701,45.02135,-10386889.288,5624884.6594,Folwell,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14340
-10385404.2207,5613482.2235,0011XX LAGOON AVE,MP202160631         ,5     ,2021/03/24 00:00:00+00,1040,2021/03/24 00:00:00+00,2021/03/24 10:40:00+00,830,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/24 00:00:00+00,19777,-93.29367,44.94891,-10385404.2207,5613482.2235,Lowry Hill East,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14350
-10379171.0675,5618977.0749,0011XX 6TH ST SE,MP20216067          ,2     ,2021/01/09 00:00:00+00,1054,2021/01/07 00:00:00+00,2021/01/09 10:54:00+00,2149,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/10 00:00:00+00,17812,-93.23768,44.98383,-10379171.0675,5618977.0749,Marcy Holmes,2021/01/10 00:00:00+00,2022/03/17 09:10:32+00,14355
-10383434.1867,5611441.031,0001XX 37TH ST E,MP202160740         ,5     ,2021/03/24 00:00:00+00,1401,2021/03/24 00:00:00+00,2021/03/24 14:01:00+00,530,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/25 00:00:00+00,12418,-93.27597,44.93593,-10383434.1867,5611441.031,King Field,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14358
-10380795.8782,5619587.3889,0004XX 2ND AVE SE,MP202160751         ,2     ,2021/03/24 00:00:00+00,1941,2021/03/20 00:00:00+00,2021/03/24 19:41:00+00,0,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/25 00:00:00+00,17623,-93.25227,44.98771,-10380795.8782,5619587.3889,Marcy Holmes,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14359
-10380031.5469,5619257.8185,0006XX 5TH ST SE,MP20216077          ,2     ,2021/01/09 00:00:00+00,1126,2021/01/09 00:00:00+00,2021/01/09 11:26:00+00,600,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/10 00:00:00+00,21807,-93.2454,44.98561,-10380031.5469,5619257.8185,Marcy Holmes,2021/01/10 00:00:00+00,2022/03/17 09:10:32+00,14360
-10379952.7683,5615707.1249,0019XX MINNEHAHA AVE,MP202160823         ,3     ,2021/03/24 00:00:00+00,2156,2021/03/24 00:00:00+00,2021/03/24 21:56:00+00,1612,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/25 00:00:00+00,16989,-93.2447,44.96305,-10379952.7683,5615707.1249,Seward,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14363
-10383074.1321,5615509.0347,0020XX 3RD AVE S,MP20216083          ,5     ,2021/01/09 00:00:00+00,1203,2021/01/09 00:00:00+00,2021/01/09 12:03:00+00,1110,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/10 00:00:00+00,16826,-93.27274,44.96179,-10383074.1321,5615509.0347,Whittier,2021/01/11 00:00:00+00,2022/03/17 09:10:32+00,14364
-10380351.2421,5617323.3457,0014XX WASHINGTON AVE S,MP202160851         ,1     ,2021/03/24 00:00:00+00,1908,2021/03/24 00:00:00+00,2021/03/24 19:08:00+00,1709,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/25 00:00:00+00,20111,-93.24828,44.97332,-10380351.2421,5617323.3457,Cedar Riverside,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14367
-10384525.3752,5617001.2102,0016XX HARMON PL,MP202160918         ,1     ,2021/03/24 00:00:00+00,1815,2021/03/23 00:00:00+00,2021/03/24 18:15:00+00,1015,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/25 00:00:00+00,19869,-93.28577,44.97127,-10384525.3752,5617001.2102,Loring Park,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14369
-10376787.4743,5617019.3241,0028XX UNIVERSITY AVE SE,MP202160995         ,2     ,2021/03/24 00:00:00+00,2230,2021/03/24 00:00:00+00,2021/03/24 22:30:00+00,2025,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/25 00:00:00+00,21974,-93.21626,44.97139,-10376787.4743,5617019.3241,Prospect Park - East River Road,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14371
-10386600.2041,5622608.2311,0026XX MORGAN AVE N,MP202161307         ,4     ,2021/03/25 00:00:00+00,820,2021/03/25 00:00:00+00,2021/03/25 08:20:00+00,730,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/25 00:00:00+00,20605,-93.30441,45.0069,-10386600.2041,5622608.2311,Jordan,2021/03/25 00:00:00+00,2022/03/17 09:10:32+00,14383
-10377978.7647,5621485.4642,0011XX STINSON BLVD,MP202161342         ,2     ,2021/03/25 00:00:00+00,923,2021/03/20 00:00:00+00,2021/03/25 09:23:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/26 00:00:00+00,19890,-93.22696,44.99977,-10377978.7647,5621485.4642,Mid - City Industrial,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14388
-10378640.7664,5626089.9655,0033XX GARFIELD ST NE,MP202161343         ,2     ,2021/03/25 00:00:00+00,1031,2021/03/24 00:00:00+00,2021/03/25 10:31:00+00,2100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,10282,-93.23291,45.02901,-10378640.7664,5626089.9655,Waite Park,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14389
-10378171.8126,5618818.2604,0016XX 8TH ST SE,MP202161394         ,2     ,2021/03/25 00:00:00+00,1231,2021/03/23 00:00:00+00,2021/03/25 12:31:00+00,1630,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,25381,-93.2287,44.98282,-10378171.8126,5618818.2604,University of Minnesota,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14393
-10385453.003,5622369.04,0025XX EMERSON AVE N,MP202161396         ,4     ,2021/03/25 00:00:00+00,1038,2021/03/25 00:00:00+00,2021/03/25 10:38:00+00,1038,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,14921,-93.29411,45.00538,-10385453.003,5622369.04,Hawthorne,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14394
-10384037.909,5611863.723,0035XX PILLSBURY AVE,MP202161447         ,5     ,2021/03/25 00:00:00+00,1354,2021/03/24 00:00:00+00,2021/03/25 13:54:00+00,2100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,10988,-93.28139,44.93862,-10384037.909,5611863.723,Lyndale,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14396
-10381518.8098,5617810.1976,0007XX 3RD ST S,MP20216145          ,1     ,2021/01/09 00:00:00+00,1402,2021/01/09 00:00:00+00,2021/01/09 14:02:00+00,1402,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/01/10 00:00:00+00,20014,-93.25877,44.97642,-10381518.8098,5617810.1976,Downtown East,2021/01/10 00:00:00+00,2022/03/17 09:10:32+00,14397
-10385201.9903,5614665.6459,0025XX COLFAX AVE S,MP202161457         ,5     ,2021/03/25 00:00:00+00,1300,2021/03/24 00:00:00+00,2021/03/25 13:00:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,16076,-93.29185,44.95643,-10385201.9903,5614665.6459,Lowry Hill East,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14399
-10383160.347,5617970.5025,0001XX 7TH ST S,MP202161490         ,1     ,2021/03/25 00:00:00+00,1340,2021/02/27 00:00:00+00,2021/03/25 13:40:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,17053,-93.27351,44.97743,-10383160.347,5617970.5025,Downtown West,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14400
-10384776.838,5614665.956,0025XX LYNDALE AVE S,MP202161533         ,5     ,2021/03/25 00:00:00+00,1450,2021/03/25 00:00:00+00,2021/03/25 14:50:00+00,700,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,16748,-93.28803,44.95643,-10384776.838,5614665.956,Lowry Hill East,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14401
-10382090.9414,5612977.2368,0031XX COLUMBUS AVE,MP202161750         ,3     ,2021/03/25 00:00:00+00,1948,2021/03/25 00:00:00+00,2021/03/25 19:48:00+00,1948,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,,-93.2639,44.9457,-10382090.9414,5612977.2368,Central,2021/03/26 00:00:00+00,2022/03/26 07:00:59+00,14409
-10387104.3906,5610341.5577,0041XX WEST LAKE HARRIET PKWY,MP202161767         ,5     ,2021/03/25 00:00:00+00,2144,2021/03/25 00:00:00+00,2021/03/25 21:44:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/25 00:00:00+00,14391,-93.30894,44.92894,-10387104.3906,5610341.5577,East Harriet,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14410
-10388202.5404,5611013.0652,0038XX XERXES AVE S,MP202161834         ,5     ,2021/03/26 00:00:00+00,730,2021/03/25 00:00:00+00,2021/03/26 07:30:00+00,2115,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/26 00:00:00+00,20855,-93.31881,44.93321,-10388202.5404,5611013.0652,Linden Hills,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14411
-10377316.2481,5613395.6262,0035XX LAKE ST E,MP202161931         ,3     ,2021/03/26 00:00:00+00,3,2021/03/25 00:00:00+00,2021/03/26 00:03:00+00,1645,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,19375,-93.22101,44.94836,-10377316.2481,5613395.6262,Longfellow,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14415
-10381021.102,5611441.6318,0014XX 37TH ST E,MP202162069         ,3     ,2021/03/26 00:00:00+00,510,2021/03/26 00:00:00+00,2021/03/26 05:10:00+00,450,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,12325,-93.25429,44.93593,-10381021.102,5611441.6318,Powderhorn Park,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14418
-10384924.001,5615741.0193,0019XX ALDRICH AVE S,MP202162080         ,5     ,2021/03/26 00:00:00+00,710,2021/03/25 00:00:00+00,2021/03/26 07:10:00+00,1500,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2021/03/26 00:00:00+00,22630,-93.28935,44.96327,-10384924.001,5615741.0193,Lowry Hill East,2021/03/28 00:00:00+00,2022/03/17 09:10:32+00,14420
-10385074.7334,5623446.0635,0009XX 31ST AVE N,MP202162096         ,4     ,2021/03/26 00:00:00+00,842,2021/03/25 00:00:00+00,2021/03/26 08:42:00+00,2230,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,10479,-93.29071,45.01222,-10385074.7334,5623446.0635,Hawthorne,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14421
-10383451.6136,5606605.6113,0001XX 54TH ST E,MP202162098         ,5     ,2021/03/26 00:00:00+00,1428,2021/03/26 00:00:00+00,2021/03/26 14:28:00+00,1,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,19010,-93.27613,44.90517,-10383451.6136,5606605.6113,Tangletown,2021/03/28 00:00:00+00,2022/03/17 09:10:32+00,14422
-10385014.3982,5604597.9367,0007XX 61ST ST W,MP202162156         ,5     ,2021/03/26 00:00:00+00,1046,2021/03/25 00:00:00+00,2021/03/26 10:46:00+00,1930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/27 00:00:00+00,13470,-93.29017,44.89239,-10385014.3982,5604597.9367,Windom,2021/03/28 00:00:00+00,2022/03/17 09:10:32+00,14425
-10382590.2143,5613394.2002,0005XX LAKE ST E,MP202162166         ,3     ,2021/03/26 00:00:00+00,1001,2021/03/26 00:00:00+00,2021/03/26 10:01:00+00,36,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2021/03/26 00:00:00+00,21863,-93.26839,44.94835,-10382590.2143,5613394.2002,Phillips West,2021/03/26 00:00:00+00,2022/03/17 09:10:32+00,14426
