X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-10384495.8481,5614383.2063,0026XX HARRIET AVE,MP2019700075        ,5     ,2019/01/04 00:00:00+00,1635,2019/01/04 00:00:00+00,2019/01/04 16:35:00+00,1615,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/05 00:00:00+00,,-93.28551,44.95463,-10384495.8481,5614383.2063,Whittier,2019/01/05 00:00:00+00,2022/03/17 09:10:31+00,16847
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700077        ,1     ,2019/01/05 00:00:00+00,1101,2018/12/30 00:00:00+00,2019/01/05 11:01:00+00,342,THEFT   ,OTHER THEFT                   ,07 ,2019/01/06 00:00:00+00,16701,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/06 00:00:00+00,2022/03/17 09:10:31+00,16849
-10380568.2224,5606816.1573,0053XX WEST LAKE NOKOMIS PKWY,MP2019700079        ,3     ,2019/01/05 00:00:00+00,1341,2019/01/05 00:00:00+00,2019/01/05 13:41:00+00,100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/06 00:00:00+00,15614,-93.25023,44.90651,-10380568.2224,5606816.1573,Hale,2019/01/06 00:00:00+00,2022/03/17 09:10:31+00,16851
-10381184.4934,5616474.3224,0008XX 13TH AVE S,MP2019700083        ,1     ,2019/01/05 00:00:00+00,1919,2019/01/05 00:00:00+00,2019/01/05 19:19:00+00,1400,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/06 00:00:00+00,20572,-93.25576,44.96793,-10381184.4934,5616474.3224,Elliot Park,2019/01/06 00:00:00+00,2022/03/17 09:10:31+00,16852
-10379309.6457,5612684.5603,0032XX 23RD AVE S,MP2019700084        ,3     ,2019/01/05 00:00:00+00,2006,2019/01/05 00:00:00+00,2019/01/05 20:06:00+00,1520,THEFT   ,OTHER THEFT                   ,07 ,2019/01/06 00:00:00+00,11253,-93.23892,44.94383,-10379309.6457,5612684.5603,Longfellow,2019/01/06 00:00:00+00,2022/03/17 09:10:31+00,16853
-10382585.8587,5608607.327,0005XX 47TH ST E,MP2019700087        ,3     ,2019/01/06 00:00:00+00,946,2019/01/04 00:00:00+00,2019/01/06 09:46:00+00,2358,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/07 00:00:00+00,,-93.26835,44.9179,-10382585.8587,5608607.327,Regina,2019/01/07 00:00:00+00,2022/03/17 09:10:31+00,16854
-10376535.6523,5613016.8541,0031XX 41ST AVE S,MP2019700088        ,3     ,2019/01/06 00:00:00+00,1218,2019/01/05 00:00:00+00,2019/01/06 12:18:00+00,2231,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/07 00:00:00+00,,-93.214,44.94595,-10376535.6523,5613016.8541,Cooper,2019/01/07 00:00:00+00,2022/03/17 09:10:31+00,16855
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700090        ,1     ,2019/01/06 00:00:00+00,1443,2019/01/06 00:00:00+00,2019/01/06 14:43:00+00,15,THEFT   ,OTHER THEFT                   ,07 ,2019/01/07 00:00:00+00,17874,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/07 00:00:00+00,2022/03/17 09:10:31+00,16856
-10385778.5415,5612970.8143,0031XX GIRARD AVE S,MP2019700091        ,5     ,2019/01/06 00:00:00+00,1455,2019/01/05 00:00:00+00,2019/01/06 14:55:00+00,1540,THEFT   ,OTHER THEFT                   ,07 ,2019/01/07 00:00:00+00,17662,-93.29703,44.94565,-10385778.5415,5612970.8143,Lowry Hill East,2019/01/07 00:00:00+00,2022/03/17 09:10:31+00,16857
-10386277.97,5612575.4029,0015XX 33RD ST W,MP2019700096        ,5     ,2019/01/07 00:00:00+00,919,2019/01/06 00:00:00+00,2019/01/07 09:19:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/07 00:00:00+00,11739,-93.30152,44.94314,-10386277.97,5612575.4029,East Bde Maka Ska,2019/01/07 00:00:00+00,2022/03/17 09:10:31+00,16858
-10377042.3995,5618752.2303,0008XX 24TH AVE SE,MP2019700099        ,2     ,2019/01/07 00:00:00+00,1050,2019/01/07 00:00:00+00,2019/01/07 10:50:00+00,230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/07 00:00:00+00,19117,-93.21855,44.9824,-10377042.3995,5618752.2303,Como,2019/01/07 00:00:00+00,2022/03/17 09:10:31+00,16859
-10383578.3027,5612008.2689,0001XX 35TH ST E,MP2019700100        ,5     ,2019/01/07 00:00:00+00,1124,2018/12/29 00:00:00+00,2019/01/07 11:24:00+00,2230,THEFT   ,OTHER THEFT                   ,07 ,2019/01/07 00:00:00+00,19311,-93.27727,44.93953,-10383578.3027,5612008.2689,Lyndale,2019/01/07 00:00:00+00,2022/03/17 09:10:31+00,16860
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700101        ,1     ,2019/01/07 00:00:00+00,1209,2019/01/05 00:00:00+00,2019/01/07 12:09:00+00,200,THEFT   ,OTHER THEFT                   ,07 ,2019/01/07 00:00:00+00,16700,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/07 00:00:00+00,2022/03/17 09:10:31+00,16861
-10385827.3614,5623027.8856,0014XX 29TH AVE N,MP2019700104        ,4     ,2019/01/07 00:00:00+00,1354,2019/01/07 00:00:00+00,2019/01/07 13:54:00+00,835,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/08 00:00:00+00,13989,-93.29747,45.00956,-10385827.3614,5623027.8856,Hawthorne,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16862
-10386277.97,5612575.4029,0015XX 33RD ST W,MP2019700105        ,5     ,2019/01/07 00:00:00+00,1359,2019/01/04 00:00:00+00,2019/01/07 13:59:00+00,1600,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/08 00:00:00+00,16379,-93.30152,44.94314,-10386277.97,5612575.4029,East Bde Maka Ska,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16863
-10377246.3072,5612730.1896,0032XX 36TH AVE S,MP2019700106        ,3     ,2019/01/07 00:00:00+00,1430,2019/01/06 00:00:00+00,2019/01/07 14:30:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/08 00:00:00+00,15577,-93.22038,44.94413,-10377246.3072,5612730.1896,Longfellow,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16864
-10387708.2303,5604624.1846,0027XX 61ST ST W,MP2019700109        ,5     ,2019/01/07 00:00:00+00,1504,2019/01/05 00:00:00+00,2019/01/07 15:04:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/08 00:00:00+00,13573,-93.31437,44.89256,-10387708.2303,5604624.1846,Armatage,2019/02/15 00:00:00+00,2022/03/17 09:10:31+00,16865
-10387690.9671,5627520.1347,0045XX THOMAS AVE N,MP2019700110        ,4     ,2019/01/07 00:00:00+00,1508,2018/12/15 00:00:00+00,2019/01/07 15:08:00+00,800,THEFT   ,OTHER THEFT                   ,07 ,2019/01/08 00:00:00+00,10258,-93.31421,45.03809,-10387690.9671,5627520.1347,Victory,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16866
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700115        ,1     ,2019/01/07 00:00:00+00,2144,2018/12/29 00:00:00+00,2019/01/07 21:44:00+00,217,THEFT   ,OTHER THEFT                   ,07 ,2019/01/08 00:00:00+00,16700,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16867
-10379619.1334,5615857.5673,0021XX 9TH ST S,MP2019700117        ,3     ,2019/01/08 00:00:00+00,15,2019/01/07 00:00:00+00,2019/01/08 00:15:00+00,1933,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/08 00:00:00+00,,-93.2417,44.96401,-10379619.1334,5615857.5673,Seward,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16868
-10384458.8248,5617141.3098,0004XX MAPLE ST,MP2019700119        ,1     ,2019/01/08 00:00:00+00,855,2019/01/07 00:00:00+00,2019/01/08 08:55:00+00,1730,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/08 00:00:00+00,21646,-93.28518,44.97217,-10384458.8248,5617141.3098,Loring Park,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16869
-10384458.8248,5617141.3098,0004XX MAPLE ST,MP2019700120        ,1     ,2019/01/08 00:00:00+00,904,2019/01/07 00:00:00+00,2019/01/08 09:04:00+00,1155,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/08 00:00:00+00,21646,-93.28518,44.97217,-10384458.8248,5617141.3098,Loring Park,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16870
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700123        ,1     ,2019/01/08 00:00:00+00,934,2019/01/03 00:00:00+00,2019/01/08 09:34:00+00,1230,THEFT   ,OTHER THEFT                   ,07 ,2019/01/08 00:00:00+00,17429,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16871
-10385778.5415,5612970.8143,0031XX GIRARD AVE S,MP2019700126        ,5     ,2019/01/08 00:00:00+00,1147,2018/12/31 00:00:00+00,2019/01/08 11:47:00+00,2015,THEFT   ,OTHER THEFT                   ,07 ,2019/01/08 00:00:00+00,19774,-93.29703,44.94565,-10385778.5415,5612970.8143,Lowry Hill East,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16872
-10382225.486,5614946.0495,0024XX PARK AVE,MP2019700128        ,3     ,2019/01/08 00:00:00+00,1214,2019/01/08 00:00:00+00,2019/01/08 12:14:00+00,900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/08 00:00:00+00,,-93.26511,44.95821,-10382225.486,5614946.0495,Phillips West,2019/01/08 00:00:00+00,2022/03/17 09:10:31+00,16873
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700131        ,1     ,2019/01/08 00:00:00+00,1254,2019/01/06 00:00:00+00,2019/01/08 12:54:00+00,230,THEFT   ,OTHER THEFT                   ,07 ,2019/01/09 00:00:00+00,17874,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/09 00:00:00+00,2022/03/17 09:10:31+00,16874
-10383012.202,5612862.4278,0003XX 32ND ST E,MP2019700132        ,3     ,2019/01/08 00:00:00+00,1315,2019/01/07 00:00:00+00,2019/01/08 13:15:00+00,1745,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/09 00:00:00+00,21338,-93.27218,44.94497,-10383012.202,5612862.4278,Central,2019/01/09 00:00:00+00,2022/03/17 09:10:31+00,16875
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700136        ,1     ,2019/01/08 00:00:00+00,1508,2019/01/06 00:00:00+00,2019/01/08 15:08:00+00,200,THEFT   ,OTHER THEFT                   ,07 ,2019/01/09 00:00:00+00,17239,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/09 00:00:00+00,2022/03/17 09:10:31+00,16876
-10380304.7678,5618590.1086,0007XX MAIN ST SE,MP2019700138        ,2     ,2019/01/08 00:00:00+00,1515,2019/01/07 00:00:00+00,2019/01/08 15:15:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/09 00:00:00+00,17979,-93.24786,44.98137,-10380304.7678,5618590.1086,Marcy Holmes,2019/01/09 00:00:00+00,2022/03/17 09:10:31+00,16878
-10378915.9284,5618527.9491,0004XX 14TH AVE SE,MP2019700141        ,2     ,2019/01/08 00:00:00+00,1646,2018/10/28 00:00:00+00,2019/01/08 16:46:00+00,2230,THEFT   ,OTHER THEFT                   ,07 ,2019/01/09 00:00:00+00,16895,-93.23538,44.98098,-10378915.9284,5618527.9491,Marcy Holmes,2019/01/11 00:00:00+00,2022/03/17 09:10:31+00,16879
-10385414.5183,5625581.7581,0011XX 39TH AVE N,MP2019700143        ,4     ,2019/01/08 00:00:00+00,2051,2018/12/27 00:00:00+00,2019/01/08 20:51:00+00,1135,THEFT   ,OTHER THEFT                   ,07 ,2019/01/09 00:00:00+00,10004,-93.29376,45.02578,-10385414.5183,5625581.7581,Webber - Camden,2019/01/09 00:00:00+00,2022/03/17 09:10:31+00,16880
-10376752.6347,5619326.8653,0008XX WEEKS AVE SE,MP2019700146        ,2     ,2019/01/08 00:00:00+00,2239,2019/01/03 00:00:00+00,2019/01/08 22:39:00+00,1815,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/09 00:00:00+00,11499,-93.21595,44.98605,-10376752.6347,5619326.8653,Como,2019/01/09 00:00:00+00,2022/03/17 09:10:31+00,16881
-10389108.0037,5613311.0044,0037XX 30 1/2 ST W,MP2019700154        ,5     ,2019/01/09 00:00:00+00,1151,2019/01/08 00:00:00+00,2019/01/09 11:51:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/10 00:00:00+00,23138,-93.32694,44.94782,-10389108.0037,5613311.0044,West Maka Ska,2019/01/10 00:00:00+00,2022/03/17 09:10:31+00,16883
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700155        ,1     ,2019/01/09 00:00:00+00,1219,2019/01/09 00:00:00+00,2019/01/09 12:19:00+00,1150,THEFT   ,OTHER THEFT                   ,07 ,2019/01/10 00:00:00+00,21735,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/10 00:00:00+00,2022/03/17 09:10:31+00,16884
-10380817.0483,5622392.1192,0017XX MONROE ST NE,MP2019700156        ,2     ,2019/01/09 00:00:00+00,1238,2019/01/05 00:00:00+00,2019/01/09 12:38:00+00,1445,THEFT   ,OTHER THEFT                   ,07 ,2019/01/10 00:00:00+00,15312,-93.25246,45.00553,-10380817.0483,5622392.1192,Logan Park,2019/01/11 00:00:00+00,2022/03/17 09:10:31+00,16885
-10385348.6132,5613810.1158,0028XX DUPONT AVE S,MP2019700163        ,5     ,2019/01/10 00:00:00+00,749,2019/01/10 00:00:00+00,2019/01/10 07:49:00+00,630,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/10 00:00:00+00,21872,-93.29317,44.95099,-10385348.6132,5613810.1158,Lowry Hill East,2019/01/10 00:00:00+00,2022/03/17 09:10:31+00,16887
-10383325.3499,5616762.3157,0012XX 2ND AVE S,MP2019700165        ,1     ,2019/01/10 00:00:00+00,922,2019/01/05 00:00:00+00,2019/01/10 09:22:00+00,1745,THEFT   ,OTHER THEFT                   ,07 ,2019/01/10 00:00:00+00,25845,-93.27499,44.96976,-10383325.3499,5616762.3157,Loring Park,2019/01/10 00:00:00+00,2022/03/17 09:10:31+00,16888
-10377834.1582,5617102.2577,0004XX ONTARIO ST SE,MP2019700166        ,2     ,2019/01/10 00:00:00+00,1005,2019/01/08 00:00:00+00,2019/01/10 10:05:00+00,1400,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/10 00:00:00+00,13637,-93.22567,44.97192,-10377834.1582,5617102.2577,Prospect Park - East River Road,2019/01/10 00:00:00+00,2022/03/17 09:10:31+00,16889
-10385827.3614,5623027.8856,0014XX 29TH AVE N,MP2019700169        ,4     ,2019/01/10 00:00:00+00,1157,2018/11/11 00:00:00+00,2019/01/10 11:57:00+00,1145,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,10585,-93.29747,45.00956,-10385827.3614,5623027.8856,Jordan,2019/01/11 00:00:00+00,2022/03/17 09:10:31+00,16890
-10376753.203,5610888.9866,0039XX 39TH ST E,MP2019700170        ,3     ,2019/01/10 00:00:00+00,1225,2019/01/08 00:00:00+00,2019/01/10 12:25:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,11891,-93.21596,44.93242,-10376753.203,5610888.9866,Howe,2019/01/11 00:00:00+00,2022/03/17 09:10:31+00,16891
-10383751.7703,5617954.2505,0004XX 10TH ST N,MP2019700174        ,1     ,2019/01/10 00:00:00+00,1403,2019/01/07 00:00:00+00,2019/01/10 14:03:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,,-93.27882,44.97733,-10383751.7703,5617954.2505,Downtown West,2019/04/01 00:00:00+00,2022/03/17 09:10:31+00,16893
-10385497.4553,5626896.2215,0043XX EMERSON AVE N,MP2019700175        ,4     ,2019/01/10 00:00:00+00,1404,2019/01/10 00:00:00+00,2019/01/10 14:04:00+00,1230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,10421,-93.29451,45.03413,-10385497.4553,5626896.2215,Webber - Camden,2021/02/26 00:00:00+00,2022/03/17 09:10:31+00,16894
-10385643.3918,5612146.6462,0034XX FREMONT AVE S,MP2019700178        ,5     ,2019/01/10 00:00:00+00,1525,2019/01/07 00:00:00+00,2019/01/10 15:25:00+00,1500,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,,-93.29582,44.94041,-10385643.3918,5612146.6462,South Uptown,2019/01/11 00:00:00+00,2022/04/16 07:00:15+00,16895
-10380817.0483,5622392.1192,0017XX MONROE ST NE,MP2019700180        ,2     ,2019/01/10 00:00:00+00,1858,2018/12/30 00:00:00+00,2019/01/10 18:58:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,15312,-93.25246,45.00553,-10380817.0483,5622392.1192,Logan Park,2019/01/11 00:00:00+00,2022/03/17 09:10:31+00,16896
-10377526.7588,5613821.2901,0028XX 34TH AVE S,MP2019700183        ,3     ,2019/01/11 00:00:00+00,931,2019/01/10 00:00:00+00,2019/01/11 09:31:00+00,1825,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,20580,-93.2229,44.95106,-10377526.7588,5613821.2901,Longfellow,2019/01/11 00:00:00+00,2022/03/17 09:10:31+00,16897
-10385643.3918,5612146.6462,0034XX FREMONT AVE S,MP2019700184        ,5     ,2019/01/11 00:00:00+00,927,2019/01/10 00:00:00+00,2019/01/11 09:27:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,14087,-93.29582,44.94041,-10385643.3918,5612146.6462,South Uptown,2019/01/11 00:00:00+00,2022/04/16 07:00:15+00,16898
-10386277.97,5612575.4029,0015XX 33RD ST W,MP2019700185        ,5     ,2019/01/11 00:00:00+00,953,2019/01/10 00:00:00+00,2019/01/11 09:53:00+00,2130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,16379,-93.30152,44.94314,-10386277.97,5612575.4029,East Bde Maka Ska,2019/01/11 00:00:00+00,2022/03/17 09:10:31+00,16899
-10382258.3313,5620485.2369,0006XX MARSHALL ST NE,MP2019700186        ,2     ,2019/01/11 00:00:00+00,1027,2019/01/10 00:00:00+00,2019/01/11 10:27:00+00,2000,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/11 00:00:00+00,16573,-93.26541,44.99341,-10382258.3313,5620485.2369,St. Anthony West,2019/01/11 00:00:00+00,2022/03/17 09:10:31+00,16900
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700189        ,1     ,2019/01/11 00:00:00+00,1324,2019/01/10 00:00:00+00,2019/01/11 13:24:00+00,2330,THEFT   ,OTHER THEFT                   ,07 ,2019/01/12 00:00:00+00,17121,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/12 00:00:00+00,2022/03/17 09:10:31+00,16902
-10383812.4948,5605886.2093,0056XX BLAISDELL AVE,MP2019700190        ,3     ,2019/01/11 00:00:00+00,1337,2019/01/10 00:00:00+00,2019/01/11 13:37:00+00,2315,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/12 00:00:00+00,15525,-93.27937,44.90059,-10383812.4948,5605886.2093,Diamond Lake,2019/01/12 00:00:00+00,2022/03/17 09:10:31+00,16903
-10383094.1205,5617413.6465,0009XX MARQUETTE AVE,MP2019700193        ,1     ,2019/01/11 00:00:00+00,1510,2019/01/08 00:00:00+00,2019/01/11 15:10:00+00,530,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/12 00:00:00+00,17243,-93.27292,44.9739,-10383094.1205,5617413.6465,Downtown West,2019/01/12 00:00:00+00,2022/03/17 09:10:31+00,16904
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700202        ,1     ,2019/01/12 00:00:00+00,1354,2019/01/01 00:00:00+00,2019/01/12 13:54:00+00,115,THEFT   ,OTHER THEFT                   ,07 ,2019/01/13 00:00:00+00,17121,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/13 00:00:00+00,2022/03/17 09:10:31+00,16906
-10380594.8866,5615373.244,0016XX 22ND ST E,MP2019700204        ,3     ,2019/01/12 00:00:00+00,1636,2019/01/12 00:00:00+00,2019/01/12 16:36:00+00,915,THEFT   ,OTHER THEFT                   ,07 ,2019/01/13 00:00:00+00,21480,-93.25047,44.96093,-10380594.8866,5615373.244,East Phillips,2019/01/13 00:00:00+00,2022/03/17 09:10:31+00,16907
-10386582.9918,5617182.8055,0004XX MORGAN AVE S,MP2019700209        ,4     ,2019/01/13 00:00:00+00,1005,2019/01/12 00:00:00+00,2019/01/13 10:05:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/14 00:00:00+00,19410,-93.30426,44.97243,-10386582.9918,5617182.8055,Bryn - Mawr,2019/01/14 00:00:00+00,2022/03/17 09:10:31+00,16908
-10382236.3764,5607898.9554,0049XX PARK AVE,MP2019700213        ,3     ,2019/01/13 00:00:00+00,1420,2019/01/12 00:00:00+00,2019/01/13 14:20:00+00,2130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/14 00:00:00+00,12727,-93.26521,44.9134,-10382236.3764,5607898.9554,Field,2019/01/14 00:00:00+00,2022/03/17 09:10:31+00,16909
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700215        ,1     ,2019/01/13 00:00:00+00,1511,2019/01/13 00:00:00+00,2019/01/13 15:11:00+00,200,THEFT   ,OTHER THEFT                   ,07 ,2019/01/14 00:00:00+00,17121,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/14 00:00:00+00,2022/03/17 09:10:31+00,16910
-10383939.3097,5612541.4861,0001XX 33RD ST W,MP2019700220        ,5     ,2019/01/13 00:00:00+00,2107,2019/01/13 00:00:00+00,2019/01/13 21:07:00+00,1815,THEFT   ,OTHER THEFT                   ,07 ,2019/01/14 00:00:00+00,14080,-93.28051,44.94293,-10383939.3097,5612541.4861,Lyndale,2019/01/14 00:00:00+00,2022/03/17 09:10:31+00,16911
-10384561.6744,5615369.6193,0005XX 22ND ST W,MP2019700221        ,5     ,2019/01/11 00:00:00+00,1830,2019/01/10 00:00:00+00,2019/01/11 18:30:00+00,2220,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/14 00:00:00+00,16535,-93.2861,44.9609,-10384561.6744,5615369.6193,Whittier,2019/01/14 00:00:00+00,2022/03/17 09:10:31+00,16912
-10386582.8771,5629154.3441,0051XX LOGAN AVE N,MP2019700223        ,4     ,2019/01/14 00:00:00+00,941,2019/01/13 00:00:00+00,2019/01/14 09:41:00+00,1205,THEFT   ,OTHER THEFT                   ,07 ,2019/01/15 00:00:00+00,15768,-93.30426,45.04846,-10386582.8771,5629154.3441,Shingle Creek,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16914
-10376950.099,5607919.6307,0049XX 38TH AVE S,MP2019700224        ,3     ,2019/01/14 00:00:00+00,944,2019/01/14 00:00:00+00,2019/01/14 09:44:00+00,30,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/15 00:00:00+00,13074,-93.21772,44.91353,-10376950.099,5607919.6307,Minnehaha,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16915
-10377042.3995,5618752.2303,0008XX 24TH AVE SE,MP2019700225        ,2     ,2019/01/14 00:00:00+00,1006,2019/01/14 00:00:00+00,2019/01/14 10:06:00+00,200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/15 00:00:00+00,16934,-93.21855,44.9824,-10377042.3995,5618752.2303,Como,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16916
-10382316.563,5618716.635,0001XX MARQUETTE AVE,MP2019700226        ,1     ,2019/01/14 00:00:00+00,1043,2018/10/01 00:00:00+00,2019/01/14 10:43:00+00,700,THEFT   ,OTHER THEFT                   ,07 ,2019/01/15 00:00:00+00,17606,-93.26593,44.98218,-10382316.563,5618716.635,North Loop,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16917
-10384924.001,5615741.0193,0019XX ALDRICH AVE S,MP2019700227        ,5     ,2019/01/14 00:00:00+00,1050,2019/01/11 00:00:00+00,2019/01/14 10:50:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/15 00:00:00+00,16102,-93.28935,44.96327,-10384924.001,5615741.0193,Lowry Hill East,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16918
-10380304.7678,5618590.1086,0007XX MAIN ST SE,MP2019700228        ,2     ,2019/01/14 00:00:00+00,1115,2019/01/12 00:00:00+00,2019/01/14 11:15:00+00,1000,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/15 00:00:00+00,15898,-93.24786,44.98137,-10380304.7678,5618590.1086,Marcy Holmes,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16919
-10380594.8866,5615373.244,0016XX 22ND ST E,MP2019700229        ,3     ,2019/01/14 00:00:00+00,1115,2019/01/10 00:00:00+00,2019/01/14 11:15:00+00,800,THEFT   ,OTHER THEFT                   ,07 ,2019/01/15 00:00:00+00,21475,-93.25047,44.96093,-10380594.8866,5615373.244,Ventura Village,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16920
-10384986.8627,5624437.0744,0008XX 35TH AVE N,MP2019700230        ,4     ,2019/01/14 00:00:00+00,1118,2019/01/13 00:00:00+00,2019/01/14 11:18:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2019/01/15 00:00:00+00,10402,-93.28992,45.01851,-10384986.8627,5624437.0744,McKinley,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16921
-10384501.0736,5613257.6269,0030XX HARRIET AVE,MP2019700237        ,5     ,2019/01/14 00:00:00+00,1322,2019/01/12 00:00:00+00,2019/01/14 13:22:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2019/01/15 00:00:00+00,16764,-93.28556,44.94748,-10384501.0736,5613257.6269,Lowry Hill East,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16923
-10380996.3497,5617823.9573,0002XX 10TH AVE S,MP2019700239        ,1     ,2019/01/14 00:00:00+00,1425,2018/12/21 00:00:00+00,2019/01/14 14:25:00+00,1,THEFT   ,OTHER THEFT                   ,07 ,2019/01/15 00:00:00+00,15007,-93.25407,44.9765,-10380996.3497,5617823.9573,Downtown East,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16925
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2019700242        ,1     ,2019/01/14 00:00:00+00,1439,2019/01/13 00:00:00+00,2019/01/14 14:39:00+00,0,THEFT   ,OTHER THEFT                   ,07 ,2019/01/15 00:00:00+00,17121,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2019/01/15 00:00:00+00,2022/03/17 09:10:31+00,16926
