X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-10377914.5805,5616008.4387,0031XX WEST RIVER PKWY,MP2018283943        ,3     ,2018/08/22 00:00:00+00,2220,2018/08/22 00:00:00+00,2018/08/22 22:20:00+00,2030,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/23 00:00:00+00,22676,-93.22639,44.96497,-10377914.5805,5616008.4387,Cooper,2018/08/23 00:00:00+00,2022/03/17 09:10:30+00,3553
-10386441.9074,5629152.8672,0051XX KNOX AVE N,MP2018284218        ,4     ,2018/08/23 00:00:00+00,1152,2018/08/22 00:00:00+00,2018/08/23 11:52:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/23 00:00:00+00,15768,-93.30299,45.04845,-10386441.9074,5629152.8672,Shingle Creek,2018/08/23 00:00:00+00,2022/03/17 09:10:30+00,3560
-10377987.7756,5613823.28,0028XX 31ST AVE S,MP2018284231        ,3     ,2018/08/23 00:00:00+00,817,2018/08/22 00:00:00+00,2018/08/23 08:17:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/23 00:00:00+00,15513,-93.22705,44.95107,-10377987.7756,5613823.28,Longfellow,2018/08/23 00:00:00+00,2022/03/17 09:10:30+00,3561
-10387111.8718,5618622.1819,0022XX 4TH AVE N,MP2018284244        ,4     ,2018/08/23 00:00:00+00,1143,2018/08/22 00:00:00+00,2018/08/23 11:43:00+00,2230,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/23 00:00:00+00,15654,-93.30901,44.98158,-10387111.8718,5618622.1819,Harrison,2018/08/23 00:00:00+00,2022/03/17 09:10:30+00,3562
-10381426.24,5623180.907,0022XX 7TH ST NE,MP2018284259        ,2     ,2018/08/23 00:00:00+00,857,2018/08/22 00:00:00+00,2018/08/23 08:57:00+00,1200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/23 00:00:00+00,11165,-93.25793,45.01053,-10381426.24,5623180.907,Holland,2018/08/23 00:00:00+00,2022/03/17 09:10:30+00,3563
-10386747.4699,5624883.2806,0036XX NEWTON AVE N,MP2018284357        ,4     ,2018/08/23 00:00:00+00,1109,2018/08/22 00:00:00+00,2018/08/23 11:09:00+00,1730,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/23 00:00:00+00,18280,-93.30574,45.02135,-10386747.4699,5624883.2806,Folwell,2018/08/23 00:00:00+00,2022/03/17 09:10:30+00,3565
-10384646.6985,5612678.1562,0032XX GARFIELD AVE,MP2018284480        ,5     ,2018/08/23 00:00:00+00,1323,2018/08/23 00:00:00+00,2018/08/23 13:23:00+00,1,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/23 00:00:00+00,21609,-93.28686,44.94379,-10384646.6985,5612678.1562,Lyndale,2018/10/24 00:00:00+00,2022/03/17 09:10:30+00,3572
-10379620.7717,5615658.6855,0021XX FRANKLIN AVE E,MP2018284685        ,3     ,2018/08/23 00:00:00+00,1700,2018/08/06 00:00:00+00,2018/08/23 17:00:00+00,0,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/24 00:00:00+00,18039,-93.24171,44.96274,-10379620.7717,5615658.6855,Seward,2018/08/24 00:00:00+00,2022/03/17 09:10:30+00,3575
-10377377.7596,5607632.7906,0050XX 35TH AVE S,MP2018285027        ,3     ,2018/08/23 00:00:00+00,2316,2018/08/21 00:00:00+00,2018/08/23 23:16:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/24 00:00:00+00,21837,-93.22157,44.91171,-10377377.7596,5607632.7906,Minnehaha,2018/10/24 00:00:00+00,2022/03/17 09:10:30+00,3588
-10378552.0041,5611298.2343,0037XX 28TH AVE S,MP2018285038        ,3     ,2018/08/24 00:00:00+00,32,2018/08/23 00:00:00+00,2018/08/24 00:32:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/24 00:00:00+00,11451,-93.23211,44.93502,-10378552.0041,5611298.2343,Standish,2018/08/24 00:00:00+00,2022/03/17 09:10:30+00,3589
-10387908.8583,5626617.6074,0042XX VINCENT AVE N,MP2018285124        ,4     ,2018/08/24 00:00:00+00,28,2018/08/13 00:00:00+00,2018/08/24 00:28:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/24 00:00:00+00,,-93.31617,45.03236,-10387908.8583,5626617.6074,Victory,2018/08/24 00:00:00+00,2022/03/26 07:00:58+00,3590
-10387612.5538,5609635.4804,0025XX 43RD ST W,MP2018285494        ,5     ,2018/08/24 00:00:00+00,1343,2018/08/24 00:00:00+00,2018/08/24 13:43:00+00,1040,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/24 00:00:00+00,,-93.31351,44.92444,-10387612.5538,5609635.4804,Linden Hills,2018/08/24 00:00:00+00,2022/03/26 07:00:58+00,3601
-10384570.8217,5613396.485,0005XX LAKE ST W,MP2018285506        ,5     ,2018/08/24 00:00:00+00,1150,2018/08/23 00:00:00+00,2018/08/24 11:50:00+00,3,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/24 00:00:00+00,19781,-93.28618,44.94836,-10384570.8217,5613396.485,Lyndale,2018/08/24 00:00:00+00,2022/03/17 09:10:30+00,3603
-10382671.0237,5618296.1809,0009XX 4TH ST S,MP2018285523        ,1     ,2018/08/24 00:00:00+00,1540,2018/08/18 00:00:00+00,2018/08/24 15:40:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/25 00:00:00+00,,-93.26912,44.9795,-10382671.0237,5618296.1809,Downtown West,2018/08/27 00:00:00+00,2022/03/26 07:00:58+00,3604
-10386602.2583,5621219.7747,0018XX MORGAN AVE N,MP2018285714        ,4     ,2018/08/24 00:00:00+00,1646,2018/08/24 00:00:00+00,2018/08/24 16:46:00+00,1530,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/25 00:00:00+00,20294,-93.30443,44.99808,-10386602.2583,5621219.7747,Jordan,2018/08/25 00:00:00+00,2022/03/17 09:10:30+00,3613
-10385923.6264,5612680.9579,0032XX HENNEPIN AVE,MP2018285759        ,5     ,2018/08/24 00:00:00+00,1732,2018/08/24 00:00:00+00,2018/08/24 17:32:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/25 00:00:00+00,11734,-93.29833,44.94381,-10385923.6264,5612680.9579,East Bde Maka Ska,2018/08/25 00:00:00+00,2022/03/17 09:10:30+00,3615
-10380237.3498,5616355.3826,0006XX CEDAR AVE S,MP2018285762        ,1     ,2018/08/24 00:00:00+00,1824,2018/08/24 00:00:00+00,2018/08/24 18:24:00+00,100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,19222,-93.24725,44.96717,-10380237.3498,5616355.3826,Cedar Riverside,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3616
-10385265.9565,5616779.4703,0003XX KENWOOD PKWY,MP2018285815        ,5     ,2018/08/24 00:00:00+00,1813,2018/08/24 00:00:00+00,2018/08/24 18:13:00+00,1200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/25 00:00:00+00,21779,-93.29243,44.96987,-10385265.9565,5616779.4703,Lowry Hill,2018/08/25 00:00:00+00,2022/03/17 09:10:30+00,3619
-10385414.5183,5625581.7581,0011XX 39TH AVE N,MP2018285949        ,4     ,2018/08/24 00:00:00+00,2033,2018/08/24 00:00:00+00,2018/08/24 20:33:00+00,1946,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/24 00:00:00+00,,-93.29376,45.02578,-10385414.5183,5625581.7581,Webber - Camden,2018/08/24 00:00:00+00,2022/03/26 07:00:58+00,3624
-10386889.1773,5619473.5667,0008XX OLIVER AVE N,MP2018286031        ,4     ,2018/08/24 00:00:00+00,2344,2018/08/18 00:00:00+00,2018/08/24 23:44:00+00,900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/25 00:00:00+00,15837,-93.30701,44.98699,-10386889.1773,5619473.5667,Near - North,2018/08/25 00:00:00+00,2022/03/17 09:10:30+00,3628
-10385721.9351,5614583.6257,0025XX HENNEPIN AVE,MP2018286269        ,5     ,2018/08/25 00:00:00+00,231,2018/08/25 00:00:00+00,2018/08/25 02:31:00+00,40,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/25 00:00:00+00,21961,-93.29652,44.95591,-10385721.9351,5614583.6257,East Isles,2018/08/25 00:00:00+00,2022/03/17 09:10:30+00,3634
-10378110.8809,5615758.9714,0009XX 30TH AVE S,MP2018286431        ,3     ,2018/08/25 00:00:00+00,337,2018/08/24 00:00:00+00,2018/08/25 03:37:00+00,2330,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/25 00:00:00+00,19653,-93.22815,44.96338,-10378110.8809,5615758.9714,Seward,2018/08/25 00:00:00+00,2022/03/17 09:10:30+00,3637
-10383372.9329,5618242.6955,0006XX 1ST AVE N,MP2018286463        ,1     ,2018/08/25 00:00:00+00,917,2018/08/25 00:00:00+00,2018/08/25 09:17:00+00,200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/25 00:00:00+00,17317,-93.27542,44.97916,-10383372.9329,5618242.6955,Downtown West,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3640
-10379619.1334,5615857.5673,0021XX 9TH ST S,MP2018286485        ,3     ,2018/08/25 00:00:00+00,816,2018/08/25 00:00:00+00,2018/08/25 08:16:00+00,651,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/25 00:00:00+00,,-93.2417,44.96401,-10379619.1334,5615857.5673,Seward,2018/09/05 00:00:00+00,2022/03/26 07:00:58+00,3642
-10382820.3797,5617353.3499,0002XX 9TH ST S,MP2018286487        ,1     ,2018/08/25 00:00:00+00,815,2018/08/25 00:00:00+00,2018/08/25 08:15:00+00,1,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,17417,-93.27046,44.97351,-10382820.3797,5617353.3499,Downtown West,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3643
-10386602.8177,5621029.4908,0017XX MORGAN AVE N,MP2018286513        ,4     ,2018/08/25 00:00:00+00,1044,2018/08/24 00:00:00+00,2018/08/25 10:44:00+00,2230,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/25 00:00:00+00,22229,-93.30444,44.99687,-10386602.8177,5621029.4908,Willard - Hay,2018/08/25 00:00:00+00,2022/03/17 09:10:30+00,3644
-10384912.9191,5622878.8166,0028XX ALDRICH AVE N,MP2018286578        ,4     ,2018/08/25 00:00:00+00,1147,2018/08/25 00:00:00+00,2018/08/25 11:47:00+00,1050,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,10579,-93.28925,45.00862,-10384912.9191,5622878.8166,Hawthorne,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3648
-10386600.9576,5622892.4029,0028XX MORGAN AVE N,MP2018286590        ,4     ,2018/08/25 00:00:00+00,1508,2018/08/25 00:00:00+00,2018/08/25 15:08:00+00,200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,22818,-93.30442,45.0087,-10386600.9576,5622892.4029,Jordan,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3649
-10382316.563,5618716.635,0001XX MARQUETTE AVE,MP2018286622        ,1     ,2018/08/25 00:00:00+00,1216,2018/08/24 00:00:00+00,2018/08/25 12:16:00+00,2210,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,21316,-93.26593,44.98218,-10382316.563,5618716.635,Downtown West,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3651
-10382316.563,5618716.635,0001XX MARQUETTE AVE,MP2018286634        ,1     ,2018/08/25 00:00:00+00,1229,2018/08/24 00:00:00+00,2018/08/25 12:29:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,21316,-93.26593,44.98218,-10382316.563,5618716.635,Downtown West,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3652
-10385453.3898,5620514.646,0014XX EMERSON AVE N,MP2018286749        ,4     ,2018/08/25 00:00:00+00,1637,2018/08/24 00:00:00+00,2018/08/25 16:37:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,15639,-93.29411,44.9936,-10385453.3898,5620514.646,Near - North,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3657
-10378110.8809,5615758.9714,0009XX 30TH AVE S,MP2018286856        ,3     ,2018/08/25 00:00:00+00,1749,2018/08/25 00:00:00+00,2018/08/25 17:49:00+00,1,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,19653,-93.22815,44.96338,-10378110.8809,5615758.9714,Seward,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3664
-10388137.3237,5629449.0849,0052XX WASHBURN AVE N,MP2018287075        ,4     ,2018/08/26 00:00:00+00,48,2018/08/23 00:00:00+00,2018/08/26 00:48:00+00,1000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/26 00:00:00+00,17329,-93.31822,45.05033,-10388137.3237,5629449.0849,Shingle Creek,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3668
-10385916.3,5613592.011,0029XX HENNEPIN AVE,MP2018287545        ,5     ,2018/08/26 00:00:00+00,309,2018/08/26 00:00:00+00,2018/08/26 03:09:00+00,0,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,22774,-93.29827,44.9496,-10385916.3,5613592.011,Lowry Hill East,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3679
-10383596.6561,5617757.6018,0009XX HENNEPIN AVE,MP2018287613        ,1     ,2018/08/26 00:00:00+00,611,2018/08/26 00:00:00+00,2018/08/26 06:11:00+00,300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,16704,-93.27743,44.97608,-10383596.6561,5617757.6018,Downtown West,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3682
-10375442.1559,5606803.0491,0053XX MINNEHAHA AVE,MP2018287684        ,3     ,2018/08/26 00:00:00+00,901,2018/08/25 00:00:00+00,2018/08/26 09:01:00+00,2130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,16263,-93.20418,44.90643,-10375442.1559,5606803.0491,Minnehaha,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3685
-10386812.058,5621325.6026,0020XX GOLDEN VALLEY RD,MP2018287695        ,4     ,2018/08/26 00:00:00+00,924,2018/08/25 00:00:00+00,2018/08/26 09:24:00+00,2250,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,15327,-93.30632,44.99875,-10386812.058,5621325.6026,Willard - Hay,2018/08/26 00:00:00+00,2022/03/17 09:10:30+00,3686
-10385279.5952,5613395.7281,0010XX LAKE ST W,MP2018287782        ,5     ,2018/08/26 00:00:00+00,1240,2018/08/25 00:00:00+00,2018/08/26 12:40:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,17304,-93.29255,44.94836,-10385279.5952,5613395.7281,Lowry Hill East,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3691
-10387025.3133,5623466.2709,0031XX PENN AVE N,MP2018287828        ,4     ,2018/08/26 00:00:00+00,1805,2018/08/26 00:00:00+00,2018/08/26 18:05:00+00,1200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,10716,-93.30823,45.01235,-10387025.3133,5623466.2709,Jordan,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3694
-10386602.689,5622257.6526,0024XX MORGAN AVE N,MP2018287833        ,4     ,2018/08/26 00:00:00+00,1333,2018/08/26 00:00:00+00,2018/08/26 13:33:00+00,1240,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,20604,-93.30443,45.00467,-10386602.689,5622257.6526,Jordan,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3695
-10386459.8952,5622607.3211,0026XX LOGAN AVE N,MP2018287847        ,4     ,2018/08/26 00:00:00+00,1452,2018/08/25 00:00:00+00,2018/08/26 14:52:00+00,2330,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,16366,-93.30315,45.00689,-10386459.8952,5622607.3211,Jordan,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3697
-10383217.8108,5610731.6904,0039XX 2ND AVE S,MP2018287850        ,3     ,2018/08/26 00:00:00+00,1533,2018/08/26 00:00:00+00,2018/08/26 15:33:00+00,500,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,18632,-93.27403,44.93142,-10383217.8108,5610731.6904,Bryant,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3698
-10380975.0877,5617686.3623,0010XX WASHINGTON AVE S,MP2018287911        ,1     ,2018/08/26 00:00:00+00,1514,2018/08/26 00:00:00+00,2018/08/26 15:14:00+00,800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,15033,-93.25388,44.97563,-10380975.0877,5617686.3623,Downtown East,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3702
-10375337.8172,5607092.865,0053XX SOUTH MINNEHAHA PARK DR,MP2018287949        ,3     ,2018/08/26 00:00:00+00,1927,2018/08/26 00:00:00+00,2018/08/26 19:27:00+00,1533,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,23504,-93.20324,44.90827,-10375337.8172,5607092.865,Minnehaha,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3704
-10380996.3497,5617823.9573,0002XX 10TH AVE S,MP2018287965        ,1     ,2018/08/26 00:00:00+00,1921,2018/08/25 00:00:00+00,2018/08/26 19:21:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,15555,-93.25407,44.9765,-10380996.3497,5617823.9573,Downtown East,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3705
-10385926.9672,5612146.1439,0034XX HENNEPIN AVE,MP2018288040        ,5     ,2018/08/26 00:00:00+00,2155,2018/08/25 00:00:00+00,2018/08/26 21:55:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/26 00:00:00+00,11721,-93.29836,44.94041,-10385926.9672,5612146.1439,East Bde Maka Ska,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3708
-10384941.9665,5621657.156,0021XX ALDRICH AVE N,MP2018288049        ,4     ,2018/08/26 00:00:00+00,1836,2018/08/26 00:00:00+00,2018/08/26 18:36:00+00,1650,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,15960,-93.28952,45.00086,-10384941.9665,5621657.156,Near - North,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3709
-10382342.0989,5622780.4946,0019XX 2ND ST NE,MP2018288060        ,2     ,2018/08/26 00:00:00+00,1744,2018/08/26 00:00:00+00,2018/08/26 17:44:00+00,1500,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,16584,-93.26616,45.00799,-10382342.0989,5622780.4946,Bottineau,2018/08/28 00:00:00+00,2022/03/17 09:10:30+00,3710
-10378016.5589,5610872.8288,0038XX HIAWATHA AVE,MP2018288121        ,3     ,2018/08/28 00:00:00+00,28,2018/08/25 00:00:00+00,2018/08/28 00:28:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/28 00:00:00+00,13503,-93.2273,44.93231,-10378016.5589,5610872.8288,Howe,2018/08/28 00:00:00+00,2022/03/17 09:10:30+00,3712
-10385128.7481,5615088.5482,0009XX 24TH ST W,MP2018288226        ,5     ,2018/08/26 00:00:00+00,2341,2018/08/19 00:00:00+00,2018/08/26 23:41:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/26 00:00:00+00,,-93.29119,44.95912,-10385128.7481,5615088.5482,Lowry Hill East,2018/08/27 00:00:00+00,2022/03/26 07:00:58+00,3717
-10378915.9284,5618527.9491,0004XX 14TH AVE SE,MP2018288475        ,2     ,2018/08/27 00:00:00+00,433,2018/08/27 00:00:00+00,2018/08/27 04:33:00+00,40,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,16640,-93.23538,44.98098,-10378915.9284,5618527.9491,Marcy Holmes,2019/04/04 00:00:00+00,2022/03/17 09:10:30+00,3723
-10387735.9979,5620905.5034,0016XX UPTON AVE N,MP2018288530        ,4     ,2018/08/27 00:00:00+00,240,2018/08/27 00:00:00+00,2018/08/27 02:40:00+00,240,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,14782,-93.31462,44.99608,-10387735.9979,5620905.5034,Willard - Hay,2021/02/26 00:00:00+00,2022/03/17 09:10:30+00,3724
-10382518.5532,5613529.8029,0029XX PORTLAND AVE,MP2018288602        ,3     ,2018/08/27 00:00:00+00,725,2018/08/26 00:00:00+00,2018/08/27 07:25:00+00,2000,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,17502,-93.26775,44.94921,-10382518.5532,5613529.8029,Phillips West,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3727
-10386046.922,5616357.6379,0017XX IRVING AVE S,MP2018288670        ,5     ,2018/08/27 00:00:00+00,1005,2018/08/25 00:00:00+00,2018/08/27 10:05:00+00,1200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,17859,-93.29944,44.96718,-10386046.922,5616357.6379,Lowry Hill,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3734
-10388022.0396,5620335.1659,0013XX WASHBURN AVE N,MP2018288674        ,4     ,2018/08/27 00:00:00+00,1030,2018/08/26 00:00:00+00,2018/08/27 10:30:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,19733,-93.31718,44.99246,-10388022.0396,5620335.1659,Willard - Hay,2018/10/24 00:00:00+00,2022/03/17 09:10:30+00,3735
-10380191.0362,5615611.339,0019XX FRANKLIN AVE E,MP2018288712        ,3     ,2018/08/27 00:00:00+00,1235,2018/08/26 00:00:00+00,2018/08/27 12:35:00+00,1400,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,17529,-93.24684,44.96244,-10380191.0362,5615611.339,Seward,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3737
-10383145.2678,5615368.088,0002XX 22ND ST E,MP2018288744        ,5     ,2018/08/27 00:00:00+00,1105,2018/08/26 00:00:00+00,2018/08/27 11:05:00+00,1900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/27 00:00:00+00,,-93.27338,44.96089,-10383145.2678,5615368.088,Whittier,2018/08/27 00:00:00+00,2022/03/26 07:00:58+00,3740
-10378034.5962,5611931.136,0035XX MINNEHAHA AVE,MP2018288763        ,3     ,2018/08/27 00:00:00+00,1204,2018/07/18 00:00:00+00,2018/08/27 12:04:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,18186,-93.22747,44.93904,-10378034.5962,5611931.136,Howe,2018/08/27 00:00:00+00,2022/03/17 09:10:30+00,3742
-10386775.025,5626940.7715,0043XX NEWTON AVE N,MP2018288775        ,4     ,2018/08/27 00:00:00+00,1201,2018/08/27 00:00:00+00,2018/08/27 12:01:00+00,800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/28 00:00:00+00,19639,-93.30598,45.03441,-10386775.025,5626940.7715,Webber - Camden,2018/08/28 00:00:00+00,2022/03/17 09:10:30+00,3743
-10382941.8358,5612995.4809,0031XX CLINTON AVE,MP2018288861        ,3     ,2018/08/27 00:00:00+00,1307,2018/08/25 00:00:00+00,2018/08/27 13:07:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/27 00:00:00+00,19943,-93.27155,44.94581,-10382941.8358,5612995.4809,Central,2018/10/24 00:00:00+00,2022/03/17 09:10:30+00,3745
-10381773.4405,5616356.235,0015XX ELLIOT AVE,MP2018288924        ,1     ,2018/08/27 00:00:00+00,1514,2018/08/25 00:00:00+00,2018/08/27 15:14:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/09/01 00:00:00+00,16855,-93.26105,44.96718,-10381773.4405,5616356.235,Elliot Park,2018/09/01 00:00:00+00,2022/03/17 09:10:30+00,3748
-10384976.6478,5618409.4913,0002XX MARKET ST,MP2018288992        ,4     ,2018/08/27 00:00:00+00,1352,2018/08/27 00:00:00+00,2018/08/27 13:52:00+00,900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/28 00:00:00+00,18914,-93.28983,44.98022,-10384976.6478,5618409.4913,Sumner - Glenwood,2018/08/28 00:00:00+00,2022/03/17 09:10:30+00,3751
-10382996.9832,5617043.1052,0002XX 11TH ST S,MP2018289069        ,1     ,2018/08/27 00:00:00+00,1537,2018/08/27 00:00:00+00,2018/08/27 15:37:00+00,1045,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/28 00:00:00+00,17354,-93.27204,44.97154,-10382996.9832,5617043.1052,Downtown West,2018/08/28 00:00:00+00,2022/03/17 09:10:30+00,3754
-10380671.2124,5620890.9081,0006XX QUINCY ST NE,MP2018289274        ,2     ,2018/08/27 00:00:00+00,1818,2018/07/29 00:00:00+00,2018/08/27 18:18:00+00,540,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/28 00:00:00+00,17549,-93.25115,44.99599,-10380671.2124,5620890.9081,St. Anthony East,2019/04/04 00:00:00+00,2022/03/17 09:10:30+00,3764
-10381095.8683,5614666.6589,0025XX 14TH AVE S,MP2018289350        ,3     ,2018/08/27 00:00:00+00,2029,2018/08/24 00:00:00+00,2018/08/27 20:29:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/28 00:00:00+00,,-93.25497,44.95644,-10381095.8683,5614666.6589,East Phillips,2018/10/24 00:00:00+00,2022/03/26 07:00:58+00,3767
-10381823.0226,5605609.6247,0057XX ELLIOT AVE,MP2018289453        ,3     ,2018/08/27 00:00:00+00,2145,2018/08/26 00:00:00+00,2018/08/27 21:45:00+00,1600,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2018/08/28 00:00:00+00,14718,-93.2615,44.89883,-10381823.0226,5605609.6247,Diamond Lake,2018/09/07 00:00:00+00,2022/03/17 09:10:30+00,3770
-10381512.7773,5611301.464,0037XX 11TH AVE S,MP2018289801        ,3     ,2018/08/28 00:00:00+00,400,2018/08/28 00:00:00+00,2018/08/28 04:00:00+00,359,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/29 00:00:00+00,12091,-93.25871,44.93504,-10381512.7773,5611301.464,Powderhorn Park,2018/09/05 00:00:00+00,2022/03/17 09:10:30+00,3775
-10387035.5898,5618415.5561,0003XX PENN AVE N,MP2018289838        ,4     ,2018/08/28 00:00:00+00,840,2018/08/28 00:00:00+00,2018/08/28 08:40:00+00,30,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2018/08/28 00:00:00+00,15739,-93.30832,44.98026,-10387035.5898,5618415.5561,Harrison,2018/08/28 00:00:00+00,2022/03/17 09:10:30+00,3776
