X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-10380250.133,5612149.2416,0034XX CEDAR AVE S,MP2020200197        ,3     ,2020/08/01 00:00:00+00,1618,2020/07/31 00:00:00+00,2020/08/01 16:18:00+00,2130,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,11627,-93.24737,44.94043,-10380250.133,5612149.2416,Powderhorn Park,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6334
-10380535.9533,5613812.8383,0028XX 17TH AVE S,MP2020200222        ,3     ,2020/08/01 00:00:00+00,1311,2020/07/31 00:00:00+00,2020/08/01 13:11:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,21413,-93.24994,44.95101,-10380535.9533,5613812.8383,East Phillips,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6337
-10383615.4573,5619138.768,0005XX 4TH ST N,MP2020200230        ,1     ,2020/08/01 00:00:00+00,1021,2020/07/31 00:00:00+00,2020/08/01 10:21:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,17134,-93.2776,44.98486,-10383615.4573,5619138.768,North Loop,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6339
-10381089.5737,5620105.9149,0002XX 5TH ST NE,MP2020200231        ,2     ,2020/08/01 00:00:00+00,1041,2020/07/29 00:00:00+00,2020/08/01 10:41:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,15540,-93.25491,44.991,-10381089.5737,5620105.9149,St. Anthony East,2020/08/19 00:00:00+00,2022/03/17 09:10:31+00,6340
-10383079.7362,5612436.8759,0033XX 3RD AVE S,MP2020200238        ,3     ,2020/08/01 00:00:00+00,1145,2020/08/01 00:00:00+00,2020/08/01 11:45:00+00,1035,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,19318,-93.27279,44.94226,-10383079.7362,5612436.8759,Central,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6341
-10385065.3474,5613839.3779,0028XX BRYANT AVE S,MP2020200255        ,5     ,2020/08/01 00:00:00+00,1207,2020/07/31 00:00:00+00,2020/08/01 12:07:00+00,1315,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,25735,-93.29062,44.95118,-10385065.3474,5613839.3779,Lowry Hill East,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6343
-10381831.5914,5622981.8135,0021XX 4TH ST NE,MP2020200266        ,2     ,2020/08/01 00:00:00+00,1421,2020/08/01 00:00:00+00,2020/08/01 14:21:00+00,1124,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/02 00:00:00+00,14501,-93.26157,45.00927,-10381831.5914,5622981.8135,Holland,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6345
-10385089.1163,5605801.8952,0056XX BRYANT AVE S,MP2020200277        ,5     ,2020/08/01 00:00:00+00,1313,2020/07/31 00:00:00+00,2020/08/01 13:13:00+00,1900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,18146,-93.29084,44.90006,-10385089.1163,5605801.8952,Kenny,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6348
-10386266.2442,5614725.8621,0016XX 26TH ST W,MP2020200318        ,5     ,2020/08/01 00:00:00+00,1244,2020/07/31 00:00:00+00,2020/08/01 12:44:00+00,2030,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,,-93.30141,44.95681,-10386266.2442,5614725.8621,East Isles,2020/08/02 00:00:00+00,2022/03/26 07:00:58+00,6350
-10386885.8528,5624031.4902,0033XX OLIVER AVE N,MP2020200326        ,4     ,2020/08/01 00:00:00+00,1328,2020/07/18 00:00:00+00,2020/08/01 13:28:00+00,0,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,18236,-93.30698,45.01594,-10386885.8528,5624031.4902,Folwell,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6351
-10388090.3104,5613156.548,0030XX WEST LAKE CALHOUN PKWY,MP2020200401        ,5     ,2020/08/01 00:00:00+00,1557,2020/08/01 00:00:00+00,2020/08/01 15:57:00+00,1400,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/02 00:00:00+00,20473,-93.3178,44.94684,-10388090.3104,5613156.548,West Maka Ska,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6357
-10380147.6021,5616780.0688,0018XX RIVERSIDE AVE,MP2020200463        ,1     ,2020/08/01 00:00:00+00,1618,2020/08/01 00:00:00+00,2020/08/01 16:18:00+00,1330,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/02 00:00:00+00,22618,-93.24645,44.96987,-10380147.6021,5616780.0688,Cedar Riverside,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6358
-10386532.2025,5623318.0044,0019XX 30TH AVE N,MP2020200519        ,4     ,2020/08/01 00:00:00+00,1810,2020/08/01 00:00:00+00,2020/08/01 18:10:00+00,1730,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,,-93.3038,45.01141,-10386532.2025,5623318.0044,Folwell,2020/08/03 00:00:00+00,2022/03/26 07:00:58+00,6362
-10382090.9414,5612977.2368,0031XX COLUMBUS AVE,MP2020200520        ,3     ,2020/08/01 00:00:00+00,1740,2020/07/30 00:00:00+00,2020/08/01 17:40:00+00,2300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,11946,-93.2639,44.9457,-10382090.9414,5612977.2368,Central,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6363
-10384214.9462,5613864.9119,0028XX PLEASANT AVE,MP2020200555        ,5     ,2020/08/01 00:00:00+00,2314,2020/08/01 00:00:00+00,2020/08/01 23:14:00+00,1818,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,14851,-93.28299,44.95134,-10384214.9462,5613864.9119,Whittier,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6365
-10385351.833,5613257.4179,0030XX DUPONT AVE S,MP2020200693        ,5     ,2020/08/02 00:00:00+00,28,2020/08/01 00:00:00+00,2020/08/02 00:28:00+00,2104,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,11292,-93.2932,44.94748,-10385351.833,5613257.4179,South Uptown,2020/08/02 00:00:00+00,2022/04/16 07:00:15+00,6371
-10376256.8412,5605349.3529,0058XX 43RD AVE S,MP2020200705        ,3     ,2020/08/01 00:00:00+00,2158,2020/07/30 00:00:00+00,2020/08/01 21:58:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/02 00:00:00+00,14682,-93.2115,44.89718,-10376256.8412,5605349.3529,Morris Park,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6373
-10380996.3497,5617823.9573,0002XX 10TH AVE S,MP2020200868        ,1     ,2020/08/02 00:00:00+00,130,2020/08/02 00:00:00+00,2020/08/02 01:30:00+00,0,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/02 00:00:00+00,15555,-93.25407,44.9765,-10380996.3497,5617823.9573,Downtown East,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6383
-10381584.1003,5611443.3135,0010XX 37TH ST E,MP2020200940        ,3     ,2020/08/02 00:00:00+00,530,2020/08/02 00:00:00+00,2020/08/02 05:30:00+00,310,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,,-93.25935,44.93594,-10381584.1003,5611443.3135,Powderhorn Park,2020/08/02 00:00:00+00,2022/03/26 07:00:58+00,6385
-10386274.0391,5613117.2622,0015XX 31ST ST W,MP2020201010        ,5     ,2020/08/02 00:00:00+00,816,2020/08/02 00:00:00+00,2020/08/02 08:16:00+00,200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,11291,-93.30148,44.94659,-10386274.0391,5613117.2622,East Bde Maka Ska,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6391
-10379575.6834,5614951.494,0024XX MINNEHAHA AVE,MP2020201030        ,3     ,2020/08/02 00:00:00+00,1012,2020/08/01 00:00:00+00,2020/08/02 10:12:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,21425,-93.24131,44.95825,-10379575.6834,5614951.494,Seward,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6393
-10380250.8546,5614101.9597,0027XX CEDAR AVE S,MP2020201036        ,3     ,2020/08/02 00:00:00+00,1018,2020/08/01 00:00:00+00,2020/08/02 10:18:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/02 00:00:00+00,21405,-93.24737,44.95285,-10380250.8546,5614101.9597,East Phillips,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6394
-10378665.465,5613821.2194,0028XX 27TH AVE S,MP2020201055        ,3     ,2020/08/02 00:00:00+00,1114,2020/08/01 00:00:00+00,2020/08/02 11:14:00+00,930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,20293,-93.23313,44.95106,-10378665.465,5613821.2194,Longfellow,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6395
-10377174.6626,5613679.3811,0036XX 29TH ST E,MP2020201060        ,3     ,2020/08/02 00:00:00+00,1036,2020/08/01 00:00:00+00,2020/08/02 10:36:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/02 00:00:00+00,22202,-93.21974,44.95016,-10377174.6626,5613679.3811,Longfellow,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6396
-10386470.5495,5618068.2846,0002XX LOGAN AVE N,MP2020201125        ,4     ,2020/08/02 00:00:00+00,1259,2020/08/01 00:00:00+00,2020/08/02 12:59:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/02 00:00:00+00,19655,-93.30325,44.97806,-10386470.5495,5618068.2846,Harrison,2020/08/02 00:00:00+00,2022/03/17 09:10:31+00,6401
-10383627.6107,5616879.4491,0013XX NICOLLET MALL,MP2020201181        ,1     ,2020/08/02 00:00:00+00,1507,2020/08/01 00:00:00+00,2020/08/02 15:07:00+00,1900,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,16714,-93.27771,44.9705,-10383627.6107,5616879.4491,Loring Park,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6404
-10382307.6516,5613394.2807,0006XX LAKE ST E,MP2020201213        ,3     ,2020/08/02 00:00:00+00,1532,2020/08/02 00:00:00+00,2020/08/02 15:32:00+00,1506,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,21578,-93.26585,44.94835,-10382307.6516,5613394.2807,Phillips West,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6408
-10387595.3477,5613901.5518,0028XX WEST LAKE OF THE ISLES PKWY,MP2020201255        ,5     ,2020/08/02 00:00:00+00,1741,2020/08/02 00:00:00+00,2020/08/02 17:41:00+00,1300,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,18364,-93.31335,44.95157,-10387595.3477,5613901.5518,Cedar - Isles - Dean,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6412
-10388290.5635,5612812.516,0032XX WEST LAKE CALHOUN PKWY,MP2020201309        ,5     ,2020/08/02 00:00:00+00,2101,2020/08/01 00:00:00+00,2020/08/02 21:01:00+00,1950,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,13984,-93.3196,44.94465,-10388290.5635,5612812.516,West Maka Ska,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6415
-10376102.279,5608567.2683,0041XX GODFREY PKWY,MP2020201401        ,3     ,2020/08/02 00:00:00+00,2104,2020/08/02 00:00:00+00,2020/08/02 21:04:00+00,1555,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,18139,-93.21011,44.91765,-10376102.279,5608567.2683,Hiawatha,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6416
-10381661.4785,5614665.0002,0025XX 10TH AVE S,MP2020201413        ,3     ,2020/08/02 00:00:00+00,2126,2020/07/31 00:00:00+00,2020/08/02 21:26:00+00,1911,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,,-93.26005,44.95643,-10381661.4785,5614665.0002,Midtown Phillips,2020/08/03 00:00:00+00,2022/03/26 07:00:58+00,6418
-10384780.3529,5625432.1991,0038XX LYNDALE AVE N,MP2020201505        ,4     ,2020/08/02 00:00:00+00,2327,2020/08/02 00:00:00+00,2020/08/02 23:27:00+00,2240,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,18131,-93.28806,45.02483,-10384780.3529,5625432.1991,Webber - Camden,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6424
-10381593.1758,5616825.067,0010XX 8TH ST S,MP2020201564        ,1     ,2020/08/03 00:00:00+00,34,2020/08/02 00:00:00+00,2020/08/03 00:34:00+00,2358,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,20019,-93.25943,44.97016,-10381593.1758,5616825.067,Elliot Park,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6426
-10380701.2646,5618819.4945,0005XX MAIN ST SE,MP2020201568        ,2     ,2020/08/03 00:00:00+00,45,2020/08/02 00:00:00+00,2020/08/03 00:45:00+00,1930,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,,-93.25142,44.98283,-10380701.2646,5618819.4945,Marcy Holmes,2020/08/03 00:00:00+00,2022/03/26 07:00:58+00,6427
-10376252.3056,5621710.3911,0013XX INDUSTRIAL BLVD,MP2020201680        ,2     ,2020/08/03 00:00:00+00,617,2020/08/03 00:00:00+00,2020/08/03 06:17:00+00,617,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,25816,-93.21146,45.00119,-10376252.3056,5621710.3911,Mid - City Industrial,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6432
-10382643.3709,5611587.9934,0036XX 5TH AVE S,MP2020201685        ,3     ,2020/08/03 00:00:00+00,735,2020/08/03 00:00:00+00,2020/08/03 07:35:00+00,605,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,20375,-93.26887,44.93686,-10382643.3709,5611587.9934,Central,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6434
-10380180.5899,5619748.7742,0004XX 7TH ST SE,MP2020201699        ,2     ,2020/08/03 00:00:00+00,831,2020/08/03 00:00:00+00,2020/08/03 08:31:00+00,620,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,21618,-93.24674,44.98873,-10380180.5899,5619748.7742,Marcy Holmes,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6437
-10384088.3166,5623726.4694,0032XX WASHINGTON AVE N,MP2020201727        ,4     ,2020/08/03 00:00:00+00,1149,2020/08/03 00:00:00+00,2020/08/03 11:49:00+00,1130,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,15265,-93.28185,45.014,-10384088.3166,5623726.4694,McKinley,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6440
-10384771.5175,5621841.5811,0022XX LYNDALE AVE N,MP2020201736        ,4     ,2020/08/03 00:00:00+00,847,2020/08/02 00:00:00+00,2020/08/03 08:47:00+00,1500,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/07 00:00:00+00,15065,-93.28798,45.00203,-10384771.5175,5621841.5811,Hawthorne,2020/08/07 00:00:00+00,2022/03/17 09:10:31+00,6442
-10385576.352,5609129.9564,0044XX FREMONT AVE S,MP2020201740        ,5     ,2020/08/03 00:00:00+00,938,2020/08/01 00:00:00+00,2020/08/03 09:38:00+00,2100,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,20731,-93.29521,44.92123,-10385576.352,5609129.9564,East Harriet,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6443
-10384033.7499,5613257.4803,0030XX PILLSBURY AVE,MP2020201745        ,5     ,2020/08/13 00:00:00+00,1048,2020/08/03 00:00:00+00,2020/08/13 10:48:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,11368,-93.28136,44.94748,-10384033.7499,5613257.4803,Lyndale,2020/08/18 00:00:00+00,2022/03/17 09:10:31+00,6444
-10383664.5833,5607310.2138,0051XX NICOLLET AVE,MP2020201769        ,5     ,2020/08/03 00:00:00+00,1125,2020/08/02 00:00:00+00,2020/08/03 11:25:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,20068,-93.27804,44.90965,-10383664.5833,5607310.2138,Tangletown,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6447
-10378256.6272,5622887.3077,0019XX BENJAMIN ST NE,MP2020201783        ,2     ,2020/08/03 00:00:00+00,945,2020/08/02 00:00:00+00,2020/08/03 09:45:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/04 00:00:00+00,20342,-93.22946,45.00867,-10378256.6272,5622887.3077,Windom Park,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6450
-10380345.2904,5619841.6285,0003XX 7TH ST SE,MP2020201800        ,2     ,2020/08/03 00:00:00+00,1123,2020/08/03 00:00:00+00,2020/08/03 11:23:00+00,1022,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/04 00:00:00+00,14790,-93.24822,44.98932,-10380345.2904,5619841.6285,Marcy Holmes,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6451
-10379756.0863,5619205.2542,0005XX 8TH AVE SE,MP2020201824        ,2     ,2020/08/03 00:00:00+00,1237,2020/08/02 00:00:00+00,2020/08/03 12:37:00+00,1800,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,21226,-93.24293,44.98528,-10379756.0863,5619205.2542,Marcy Holmes,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6452
-10380809.7779,5611298.9463,0037XX BLOOMINGTON AVE,MP2020201835        ,3     ,2020/08/03 00:00:00+00,1459,2020/08/03 00:00:00+00,2020/08/03 14:59:00+00,1030,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/03 00:00:00+00,12328,-93.2524,44.93502,-10380809.7779,5611298.9463,Powderhorn Park,2020/08/03 00:00:00+00,2022/03/17 09:10:31+00,6453
-10380747.1898,5612824.6152,0015XX 32ND ST E,MP2020201842        ,3     ,2020/08/03 00:00:00+00,1209,2020/07/31 00:00:00+00,2020/08/03 12:09:00+00,1100,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,,-93.25183,44.94473,-10380747.1898,5612824.6152,East Phillips,2020/08/03 00:00:00+00,2022/03/26 07:00:58+00,6454
-10383645.836,5614382.9956,0026XX NICOLLET AVE,MP202020186368      ,5     ,2020/07/16 00:00:00+00,2108,2020/07/16 00:00:00+00,2020/07/16 21:08:00+00,1030,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/07/17 00:00:00+00,16208,-93.27787,44.95463,-10383645.836,5614382.9956,Whittier,2020/07/17 00:00:00+00,2022/03/17 09:10:31+00,6455
-10383062.7664,5617286.9944,0001XX 10TH ST S,MP2020201952        ,1     ,2020/08/03 00:00:00+00,1447,2020/08/03 00:00:00+00,2020/08/03 14:47:00+00,1418,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/04 00:00:00+00,19544,-93.27263,44.97309,-10383062.7664,5617286.9944,Downtown West,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6459
-10386274.0391,5613117.2622,0015XX 31ST ST W,MP2020201974        ,5     ,2020/08/03 00:00:00+00,1445,2020/08/03 00:00:00+00,2020/08/03 14:45:00+00,1220,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/03 00:00:00+00,,-93.30148,44.94659,-10386274.0391,5613117.2622,East Bde Maka Ska,2020/08/03 00:00:00+00,2022/03/26 07:00:58+00,6461
-10379620.7138,5618722.6625,0003XX 10TH AVE SE,MP2020201979        ,2     ,2020/08/03 00:00:00+00,1557,2020/08/02 00:00:00+00,2020/08/03 15:57:00+00,2330,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/04 00:00:00+00,17723,-93.24171,44.98221,-10379620.7138,5618722.6625,Marcy Holmes,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6462
-10382640.7943,5611304.0039,0037XX 5TH AVE S,MP2020201999        ,3     ,2020/08/03 00:00:00+00,1529,2020/08/03 00:00:00+00,2020/08/03 15:29:00+00,1400,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,12369,-93.26884,44.93506,-10382640.7943,5611304.0039,Central,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6466
-10383497.3978,5615234.3408,0022XX 1ST AVE S,MP2020202006        ,5     ,2020/08/03 00:00:00+00,1449,2020/08/02 00:00:00+00,2020/08/03 14:49:00+00,2200,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,17959,-93.27654,44.96004,-10383497.3978,5615234.3408,Whittier,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6468
-10382427.0569,5617323.3618,0004XX 8TH ST S,MP2020202019        ,1     ,2020/08/03 00:00:00+00,1639,2020/06/30 00:00:00+00,2020/08/03 16:39:00+00,2300,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/04 00:00:00+00,17462,-93.26692,44.97332,-10382427.0569,5617323.3618,Downtown West,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6469
-10381661.4785,5614665.0002,0025XX 10TH AVE S,MP2020202060        ,3     ,2020/08/03 00:00:00+00,1839,2020/08/03 00:00:00+00,2020/08/03 18:39:00+00,1330,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,16425,-93.26005,44.95643,-10381661.4785,5614665.0002,Midtown Phillips,2020/08/18 00:00:00+00,2022/03/17 09:10:31+00,6472
-10379005.7046,5615236.5402,0022XX 25TH AVE S,MP2020202061        ,3     ,2020/08/03 00:00:00+00,1728,2020/08/02 00:00:00+00,2020/08/03 17:28:00+00,1830,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/05 00:00:00+00,,-93.23619,44.96006,-10379005.7046,5615236.5402,Seward,2020/08/05 00:00:00+00,2022/03/26 07:00:58+00,6473
-10384495.8481,5614383.2063,0026XX HARRIET AVE,MP2020202100        ,5     ,2020/08/03 00:00:00+00,1802,2020/08/03 00:00:00+00,2020/08/03 18:02:00+00,1624,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/04 00:00:00+00,16760,-93.28551,44.95463,-10384495.8481,5614383.2063,Whittier,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6476
-10382228.5985,5614382.6956,0026XX PARK AVE,MP2020202179        ,3     ,2020/08/03 00:00:00+00,2021,2020/08/03 00:00:00+00,2020/08/03 20:21:00+00,1500,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,,-93.26514,44.95463,-10382228.5985,5614382.6956,Phillips West,2020/08/04 00:00:00+00,2022/03/26 07:00:58+00,6482
-10383357.9848,5615947.7841,0018XX STEVENS AVE,MP2020202183        ,5     ,2020/08/03 00:00:00+00,1908,2020/08/02 00:00:00+00,2020/08/03 19:08:00+00,1700,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,19541,-93.27529,44.96458,-10383357.9848,5615947.7841,Steven's Square - Loring Heights,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6483
-10377810.3852,5610447.6609,0040XX HIAWATHA AVE,MP2020202185        ,3     ,2020/08/03 00:00:00+00,1937,2020/08/02 00:00:00+00,2020/08/03 19:37:00+00,1800,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,18422,-93.22545,44.92961,-10377810.3852,5610447.6609,Hiawatha,2020/08/05 00:00:00+00,2022/03/17 09:10:31+00,6484
-10380969.3948,5619277.3218,0002XX 2ND AVE SE,MP2020202234        ,2     ,2020/08/03 00:00:00+00,2115,2020/08/03 00:00:00+00,2020/08/03 21:15:00+00,1946,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/04 00:00:00+00,17740,-93.25383,44.98574,-10380969.3948,5619277.3218,Marcy Holmes,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6487
-10376857.0598,5608610.0326,0046XX HIAWATHA AVE,MP2020202270        ,3     ,2020/08/03 00:00:00+00,2239,2020/08/03 00:00:00+00,2020/08/03 22:39:00+00,2032,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/04 00:00:00+00,21629,-93.21689,44.91792,-10376857.0598,5608610.0326,Hiawatha,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6490
-10386178.6742,5622886.2309,0028XX JAMES AVE N,MP2020202403        ,4     ,2020/08/03 00:00:00+00,2335,2020/08/03 00:00:00+00,2020/08/03 23:35:00+00,2305,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,13655,-93.30063,45.00866,-10386178.6742,5622886.2309,Jordan,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6496
-10387022.2108,5621184.1049,0018XX PENN AVE N,MP2020202568        ,4     ,2020/08/04 00:00:00+00,908,2020/07/31 00:00:00+00,2020/08/04 09:08:00+00,1900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,19024,-93.3082,44.99785,-10387022.2108,5621184.1049,Willard - Hay,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6503
-10380814.1472,5612151.3562,0034XX BLOOMINGTON AVE,MP2020202569        ,3     ,2020/08/04 00:00:00+00,745,2020/08/03 00:00:00+00,2020/08/04 07:45:00+00,2200,AUTOTH  ,AUTOMOBILE THEFT              ,08 ,2020/08/04 00:00:00+00,19593,-93.25244,44.94044,-10380814.1472,5612151.3562,Powderhorn Park,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6504
-10382580.4619,5614523.5948,0005XX 26TH ST E,MP2020202575        ,3     ,2020/08/04 00:00:00+00,955,2020/08/03 00:00:00+00,2020/08/04 09:55:00+00,1900,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,16506,-93.2683,44.95553,-10382580.4619,5614523.5948,Phillips West,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6507
-10379962.5236,5609883.0399,0042XX 19TH AVE S,MP2020202580        ,3     ,2020/08/04 00:00:00+00,828,2020/08/04 00:00:00+00,2020/08/04 08:28:00+00,510,TFMV    ,THEFT FROM MOTR VEHC          ,07 ,2020/08/04 00:00:00+00,12230,-93.24478,44.92602,-10379962.5236,5609883.0399,Standish,2020/08/04 00:00:00+00,2022/03/17 09:10:31+00,6508
